user_name,rock,pop,hip hop,country,jazz,classical,electronic,metal,latin
Leo Morales,5,0,4,2,2,3,2,1,2
Lydia Watson,3,5,3,3,1,5,0,3,5
Amelia Patterson,5,3,2,3,4,2,2,0,2
Zoey Jones,5,3,1,0,4,2,3,3,4
Josephine Kim,4,3,2,4,0,1,3,3,4
Grace James,1,1,0,2,1,0,4,4,3
Asher Martin,1,4,3,3,2,1,0,2,5
Ava Wilson,4,0,3,2,0,5,3,5,3
Emma Foster,2,2,1,2,0,5,0,2,5
Sofia Garcia,1,0,1,2,0,1,1,1,0
Samuel Walker,4,1,4,2,1,1,2,2,3
Isabella King,1,2,2,0,5,1,0,4,1
Charlotte Moore,5,0,1,2,4,1,0,3,2
Quinn King,3,3,1,4,4,0,4,3,3
Amelia Evans,3,4,0,1,3,2,3,5,4
Thomas Jackson,4,1,3,1,0,0,4,4,5
Olivia Adams,0,0,3,3,1,5,2,4,1
Ruby Barnes,2,3,4,2,4,1,2,2,4
Madison Collins,0,3,1,0,4,2,1,2,0
Joseph Price,3,0,5,5,5,1,1,2,5
Joseph Richardson,0,4,2,5,5,3,3,5,5
Joshua Diaz,1,4,4,0,5,5,0,1,3
Leo Adams,0,0,1,2,1,0,0,5,4
Leo Harris,3,3,4,5,4,3,3,0,5
Joseph Mitchell,3,4,4,5,5,1,3,4,5
Aiden Diaz,1,3,1,3,1,1,3,2,0
Amelia Williams,2,1,3,1,0,5,0,1,2
Caleb Scott,4,3,2,4,5,0,2,5,3
Scarlett Hall,5,4,5,4,1,1,4,0,2
Miles Howard,4,4,1,1,3,1,1,1,4
Cameron Martinez,1,3,3,0,2,0,1,4,1
Landon Moore,2,3,1,4,0,0,5,4,1
Jasper Reynolds,2,1,1,1,3,0,2,1,1
Willow Powell,0,2,0,0,1,2,4,1,5
Claire Martin,1,2,3,2,1,3,3,0,5
Claire Kelly,5,4,4,5,3,2,0,3,0
Samuel Hernandez,0,3,1,5,3,5,2,0,0
Cameron Rogers,2,4,1,3,3,2,2,4,4
Lydia James,2,5,5,0,3,5,0,4,5
Amelia Reyes,3,2,4,3,4,3,1,3,0
Scarlett Martin,2,4,0,1,2,2,0,4,0
Willow Gray,5,3,1,3,1,0,2,1,4
Andrew Morris,1,3,2,1,3,2,2,5,5
Avery Young,2,3,5,1,1,5,0,4,5
Jasper Moore,4,3,4,2,1,2,0,2,4
Jordan Wright,1,3,1,2,4,1,4,4,3
Landon Graham,5,3,4,5,4,4,3,1,5
Caroline Morris,2,5,1,0,0,0,4,5,3
Dominic Stewart,4,1,2,0,2,5,5,0,2
Noah Myers,2,4,2,0,2,0,2,2,4
Cora Lewis,2,5,2,4,2,2,3,1,5
Joseph Lopez,2,1,5,4,0,4,1,1,0
Nathan Morgan,1,0,2,5,2,1,1,1,5
Violet Walker,1,1,0,2,5,5,4,1,2
Grayson Hall,5,2,0,5,5,0,3,2,0
Stella Green,2,1,1,1,5,5,5,4,1
Lucas Long,5,3,4,2,2,2,2,2,5
Elijah Dubois,5,4,4,1,3,4,5,1,5
Benjamin Bell,2,0,5,4,2,1,2,2,0
David Walker,3,0,4,1,1,5,4,1,3
Liam Brooks,1,4,2,5,2,3,4,5,0
Kai Mitchell,0,2,2,4,0,3,5,5,3
Ethan Rodriguez,0,1,4,2,4,4,4,2,3
Elizabeth Ross,3,5,2,5,0,1,5,4,3
Hazel Moore,3,2,1,2,0,4,3,1,0
Eleanor Johnson,1,0,5,2,5,2,2,2,3
Andrew Nguyen,5,2,2,3,2,2,5,5,0
Grace Bennett,1,3,5,2,3,4,1,4,3
Kai Hernandez,3,3,1,4,0,3,3,3,3
Charles Sanchez,5,0,3,2,3,0,4,4,3
Penelope Gutierrez,0,2,2,3,0,0,3,5,1
Josephine Russell,5,4,4,4,4,4,1,1,0
Emma Barnes,3,4,4,3,2,4,4,5,0
Jackson Baker,0,0,5,0,5,5,0,4,4
Joseph Patterson,2,5,4,2,1,3,4,2,2
Charlotte Russell,2,4,5,3,3,3,0,3,1
Natalie Price,3,4,2,3,2,0,0,4,2
Emma Green,1,5,4,3,0,1,2,5,1
Ethan Gonzalez,4,3,5,0,5,0,1,1,2
Lucas Watson,2,2,1,2,4,5,4,2,1
Carter Anderson,5,0,0,1,1,3,5,3,0
Isaac Wilson,0,3,2,2,4,4,3,1,0
Grayson Collins,1,0,0,2,0,1,1,2,1
Daniel Allen,2,0,5,3,1,2,3,3,5
Madison Smith,3,3,3,3,1,2,4,3,4
William Lopez,3,0,2,1,5,0,5,0,1
Grace Morgan,3,5,2,2,4,5,2,4,3
Sofia Morgan,1,4,5,2,1,1,0,5,5
Elizabeth Jenkins,1,4,0,2,1,4,3,4,4
Harper Sullivan,2,5,3,4,4,0,1,3,4
Elijah Davis,3,0,1,5,4,4,2,0,3
Daniel Foster,4,1,3,2,4,5,4,2,4
Liam Jordan,3,5,3,4,5,1,0,2,3
Willow Cooper,5,4,4,3,3,3,2,5,3
Savannah Edwards,5,1,5,1,3,5,3,1,4
Hunter Lee,3,4,5,4,5,1,1,1,4
Jordan Williams,2,3,3,2,1,1,1,4,4
Owen Martin,2,1,1,4,1,5,2,2,2
Ethan Martin,2,5,1,4,0,5,3,4,5
Ivy Edwards,5,0,5,2,1,1,3,4,2
Liam Reynolds,5,1,5,2,0,2,2,2,0
Jack Robinson,5,0,1,2,2,3,5,5,2
Ivy Lee,5,2,1,0,3,4,1,0,2
Dominic Bennett,4,0,4,0,1,2,5,0,2
Riley Ward,0,4,1,0,5,2,1,4,1
Willow Thomas,3,2,2,0,0,3,5,0,2
Sophia Cooper,1,5,5,5,0,0,5,4,4
Aurora James,4,1,3,3,1,5,4,2,1
Sofia Davis,1,5,2,2,1,3,0,3,3
Adrian Hall,0,0,0,1,2,0,1,3,5
Benjamin Morales,0,4,5,0,4,3,0,5,3
James Hamilton,1,5,2,1,1,3,5,1,5
Stella Sanchez,0,1,3,4,5,5,4,5,5
Nathan Ross,3,3,5,1,3,5,4,2,5
Ava Jordan,0,1,4,4,3,0,5,4,2
Violet Ortiz,2,0,0,2,5,0,1,1,4
Anthony Ortiz,3,5,2,0,5,4,4,5,4
Joseph Harris,2,5,3,5,4,3,0,4,2
Jack Cook,4,0,4,4,2,0,0,1,4
Owen Allen,2,1,1,0,1,1,2,4,1
Samuel Morris,1,3,4,4,1,4,2,2,1
Hunter Jordan,3,3,0,1,5,1,1,5,2
Andrew Clark,3,5,0,3,2,0,5,1,5
Elijah Gonzalez,3,1,2,4,1,0,2,2,1
Samuel Lee,5,1,5,3,5,1,5,0,2
Hunter Russell,1,2,1,3,2,3,1,3,3
Logan Cooper,5,0,3,4,2,4,5,2,1
Noah Wood,5,0,4,2,1,0,1,0,5
Ellie Cook,1,1,0,1,2,0,2,1,5
Stella Baker,1,5,4,3,1,3,1,5,5
Jordan Kelly,2,3,5,3,1,2,2,1,4
Grayson Rodriguez,2,1,2,4,4,3,3,1,1
Ryan Foster,5,0,0,1,0,5,4,2,3
Violet Long,0,3,5,0,1,4,0,5,2
Zoey Robinson,2,1,3,0,0,5,5,3,1
Ava Gonzalez,0,4,2,4,3,5,3,4,0
Lucas Richardson,2,0,2,3,0,0,2,4,0
Ezra Russell,5,2,4,3,3,5,5,4,1
Carter Brown,2,4,3,1,1,4,3,1,2
Logan Scott,5,4,4,2,5,2,3,2,4
Grace Gonzalez,1,0,4,2,2,3,0,3,4
Owen Clark,3,0,5,0,3,4,3,5,5
Aurora Evans,5,2,1,5,3,3,4,2,4
Zoey Smith,4,0,2,4,0,0,4,2,0
Abigail Bell,1,1,5,2,4,2,2,2,5
Caleb Silva,3,1,3,3,4,5,3,0,4
Grace Hernandez,1,5,3,2,1,3,5,1,4
Savannah Rodriguez,0,0,3,5,0,2,3,5,2
Carter Cruz,1,1,1,4,2,1,1,3,0
Jack Hernandez,4,0,0,3,5,0,4,2,4
Caleb Powell,1,0,2,4,3,3,4,2,3
Kai Johnson,4,4,2,3,2,3,4,4,2
James Collins,2,5,1,0,0,5,3,3,0
Abigail Kim,2,3,3,3,1,1,3,3,4
Henry Diaz,3,5,2,5,0,2,4,5,3
Zoey Sullivan,4,0,5,5,1,3,3,4,1
Jack Thomas,5,1,3,1,2,3,4,0,3
Adrian Parker,0,1,2,1,0,4,5,1,0
Mia Patterson,2,5,5,3,5,0,4,0,3
Isaac Evans,4,3,4,3,2,0,5,3,3
Athena Wright,3,3,5,0,1,5,1,4,4
Freya Hamilton,3,3,5,4,1,0,5,2,3
Mia Butler,1,5,3,4,2,1,1,5,4
Lily Stewart,5,1,3,0,5,3,4,3,0
Aurora Miller,0,5,3,1,5,1,1,5,3
Eleanor Anderson,0,1,2,1,1,0,1,3,3
Christopher Evans,3,0,4,2,3,5,0,1,1
Joseph Coleman,2,3,0,2,1,2,0,1,1
Ivy Taylor,4,1,0,5,3,1,2,2,3
Claire Patterson,4,1,0,1,0,5,2,2,1
Penelope Hughes,5,4,0,0,3,3,2,5,4
Harper Jenkins,3,2,4,0,3,3,1,2,4
Miles Graham,2,2,3,5,2,3,2,0,2
Liam Brown,5,0,3,3,2,0,2,2,1
James Wood,2,5,4,5,3,5,5,4,5
Hazel Rogers,3,0,1,5,1,4,1,2,5
Freya Reyes,4,3,3,5,1,5,3,1,2
Nora Bell,4,4,3,5,5,2,0,2,1
Andrew Powell,0,5,5,3,1,5,0,5,0
Iris Lee,4,0,4,4,4,0,5,1,2
Benjamin Wilson,5,1,0,1,5,1,4,0,5
Jasper Morris,3,4,4,2,3,0,5,4,2
Eleanor Simmons,3,0,5,5,5,0,0,3,2
Victoria Martinez,5,1,1,2,2,0,3,4,5
Lydia Harris,0,3,1,3,5,4,5,5,2
Claire Foster,5,4,5,5,4,5,1,1,5
William Lewis,2,4,2,4,3,5,2,4,4
Ezra Jones,5,3,3,5,1,4,0,2,2
Charles Cruz,1,4,0,3,5,5,3,2,2
Landon Jackson,1,0,2,4,5,4,3,3,4
Harper Gutierrez,2,5,3,3,2,0,3,2,3
Quinn Bennett,0,4,3,1,0,0,0,5,3
Iris Gutierrez,2,2,3,4,1,2,4,0,2
Sofia Jenkins,5,1,4,0,4,1,0,1,1
Landon Stewart,4,0,2,4,3,3,4,3,2
Nathan Butler,5,5,1,3,5,5,2,5,0
Luna Gonzalez,3,3,2,1,5,1,3,1,3
Freya Bell,2,0,0,4,0,4,3,0,2
Lily Morris,3,5,2,2,2,3,1,2,2
Joshua Murphy,2,3,3,3,0,4,5,0,2
Luna Diaz,3,0,2,5,0,4,1,0,5
Christopher Collins,1,5,4,5,4,0,1,3,2
Asher Carter,5,1,4,5,4,5,4,1,4
Claire Reyes,1,2,0,2,1,1,2,4,2
Elizabeth Baker,1,2,3,2,3,1,4,0,2
Nora Nguyen,1,3,3,0,4,4,0,2,2
Harper Ward,5,3,3,5,0,2,3,3,2
Josephine Lee,5,5,5,2,4,5,0,0,2
Victoria Mitchell,2,4,1,5,4,3,1,1,3
Athena Hamilton,5,0,2,0,1,0,1,4,4
Julian Butler,4,5,2,3,4,5,2,4,2
Mason Price,0,1,0,3,0,2,0,4,0
Adrian Green,3,2,3,3,3,3,1,2,0
Caleb Adams,1,4,5,2,2,5,3,0,0
Ezra Brown,1,3,5,4,2,2,4,5,3
Kai Lewis,1,5,0,3,5,0,2,5,2
Aurora Reyes,5,3,1,3,1,3,4,5,4
Wyatt Morales,1,2,2,3,1,0,3,1,1
Asher Bailey,1,5,3,1,1,4,1,3,2
Penelope Fisher,5,5,5,5,0,0,4,1,2
Amelia Wright,5,2,5,4,5,4,0,3,0
Mason Jackson,1,2,2,5,4,1,4,4,5
Riley Thompson,4,5,1,3,0,0,0,1,4
Savannah Wilson,0,1,1,5,0,1,1,0,2
Chloe Green,5,5,5,5,1,0,1,4,5
Kennedy Perez,2,2,2,3,3,3,5,5,0
Logan Parker,2,5,1,0,3,5,5,5,3
Thomas Taylor,0,4,3,4,3,4,4,3,1
Isaac James,1,1,5,0,4,3,2,5,2
Samuel Nguyen,5,5,5,2,0,2,5,1,2
Ava Cruz,0,1,0,3,2,2,3,2,0
Joshua Hughes,2,5,3,5,0,0,5,5,3
Olivia Taylor,4,2,3,1,1,5,3,4,3
Isaac Ross,3,2,3,0,4,5,2,4,0
Caroline Lee,5,2,2,1,2,0,4,4,0
Lydia Jenkins,3,4,5,4,3,2,4,2,1
Freya Reynolds,3,0,4,5,4,3,1,4,3
Emma Reyes,5,1,0,5,5,0,4,0,2
Maeve Brown,0,1,1,1,5,4,4,2,0
Penelope Smith,5,2,3,0,3,3,5,4,4
Miles Foster,5,1,4,0,2,0,5,0,4
Daniel Carter,0,5,5,5,1,3,5,5,2
Dominic Long,5,3,4,5,4,5,4,2,2
Ethan Wood,2,5,0,2,2,1,5,2,0
Aurora Green,1,3,2,3,4,4,5,3,0
Emma Bailey,1,5,4,1,0,5,0,3,3
Elizabeth Brooks,1,4,5,4,4,4,3,4,0
Maeve Sanchez,3,3,4,0,0,4,5,3,2
Luna Perez,1,1,5,5,0,4,0,3,3
Benjamin Patterson,2,0,4,3,5,0,1,5,2
Riley Nguyen,2,0,3,3,1,1,0,1,2
Daniel Clark,0,0,4,4,5,0,4,5,4
Quinn Taylor,4,5,2,4,4,3,1,2,3
Lydia Silva,0,3,5,4,4,3,3,2,4
Violet Ross,1,0,4,2,1,2,3,2,2
Aurora Johnson,4,2,4,2,1,4,5,5,5
Asher Brooks,4,3,4,1,4,2,4,1,0
Ava Perez,5,5,3,1,0,3,4,0,3
Ava Moore,0,5,2,0,5,0,1,1,5
Ellie Silva,2,2,2,0,3,5,3,0,2
Aiden Hernandez,2,4,2,4,3,0,3,3,2
Asher Kim,3,3,3,0,2,0,5,5,0
Jasper Young,4,0,5,1,5,2,2,5,2
Zoey Brooks,1,3,5,3,3,5,4,2,4
Asher Hamilton,1,3,1,4,4,2,4,4,5
Caleb Lee,3,3,3,4,1,4,0,0,1
Jasper Gonzalez,5,1,5,3,5,0,1,4,1
Kennedy Foster,0,4,2,3,0,3,0,3,5
Violet Patel,5,2,2,3,4,3,5,0,2
Abigail Cook,2,5,4,5,1,1,5,1,0
Nora Sullivan,2,2,1,1,5,1,5,1,2
Landon Morgan,5,2,0,3,3,0,4,5,2
Penelope Edwards,4,5,5,5,1,0,5,3,5
Aurora Butler,0,5,4,0,0,4,5,0,4
Theodore Reyes,3,4,1,3,5,1,1,2,4
Dominic Martin,3,1,3,1,1,4,0,1,4
Michael Fisher,4,0,4,5,3,2,5,5,2
Grayson Morales,1,3,4,1,3,3,4,1,3
Samuel Dubois,1,0,2,1,2,1,0,2,0
Benjamin Bailey,0,2,4,5,0,1,4,5,3
Kennedy Cook,3,2,3,2,0,2,0,5,3
Ruby Anderson,3,3,4,4,3,2,1,0,3
Cora Jenkins,3,2,0,1,2,5,3,5,4
Scarlett Kelly,4,2,3,5,3,1,1,0,3
Isabella Murphy,0,1,4,1,1,0,0,3,3
Alexander Morales,5,2,1,2,4,1,5,3,4
Caleb Kelly,4,2,0,0,0,1,4,5,2
Kai Morgan,0,0,5,0,0,4,1,3,3
Jackson White,0,5,2,3,3,4,5,5,0
Elizabeth Sullivan,0,2,2,5,2,0,0,0,0
Michael Wilson,4,2,0,4,4,5,3,2,0
Luna Foster,1,0,3,3,1,0,4,5,3
Hunter Clark,5,2,5,2,1,2,2,4,5
Hazel Murphy,3,0,0,5,4,0,1,4,0
Charlotte Martinez,0,3,1,2,4,5,0,5,3
Savannah Jackson,2,0,2,2,4,4,4,2,5
Dylan Hernandez,3,4,4,5,0,1,2,0,4
Isaac Gray,0,0,0,4,4,2,0,0,4
Emma Gray,4,5,2,0,0,0,2,0,4
Lily Watson,1,4,5,5,2,3,2,4,5
Christopher Henderson,0,2,4,2,0,4,0,3,1
Michael Jones,0,0,4,4,5,5,2,0,3
William Dubois,3,2,0,0,3,1,1,2,0
Charles Long,4,0,0,1,1,1,5,0,4
Lily Jenkins,4,3,5,5,1,4,2,5,3
Zoey Lewis,2,4,2,0,4,5,4,3,1
Ava Jones,3,4,3,4,5,3,4,5,0
Freya Richardson,2,3,3,3,0,2,3,1,0
Miles Ortiz,2,4,1,4,3,3,3,2,1
Jasper Hernandez,3,0,0,0,4,4,4,0,5
Amelia Rodriguez,3,0,0,4,4,1,1,4,3
Elijah Lopez,3,2,4,4,3,3,2,5,5
Ezra Young,5,3,1,2,4,1,2,5,4
Isaac Hernandez,2,1,1,0,1,4,2,0,4
Joshua Johnson,1,0,5,1,0,3,1,3,5
Penelope Garcia,0,5,2,3,5,0,2,5,5
Adrian Jones,4,3,5,3,3,3,0,3,2
Mason Russell,1,1,0,3,4,3,4,5,3
Victoria Evans,4,0,4,3,0,1,2,3,5
Elijah Wright,0,2,2,1,1,3,2,1,1
Dylan Miller,0,0,4,5,4,1,1,4,3
James Foster,2,4,2,1,2,2,3,0,4
Lily Lewis,1,4,5,5,4,0,2,3,0
Elizabeth Jones,5,2,0,2,2,1,2,5,2
Ryan Hernandez,5,0,5,3,1,2,2,4,3
Ellie Walker,4,3,3,0,5,0,2,1,3
Isabella Sullivan,4,0,5,3,5,2,1,3,3
Caroline Morales,0,1,0,1,4,5,2,1,4
Luna Martin,5,1,2,4,4,0,5,2,4
Freya Scott,4,5,2,5,0,1,5,5,0
Olivia Kim,2,1,5,2,1,5,3,0,2
Lily Martin,0,2,2,0,3,5,3,1,1
Caroline Myers,1,1,2,4,0,2,5,3,0
Julian Jones,3,3,5,3,0,2,0,3,2
Grace Gutierrez,2,2,0,2,1,2,4,0,2
Kennedy Harris,3,2,5,3,3,0,4,5,1
Ruby Russell,2,3,0,1,0,4,4,4,3
Theodore Perez,2,3,0,2,4,5,1,0,0
Luna Bell,0,5,1,0,3,1,2,5,5
Stella Henderson,5,5,2,2,1,4,4,1,5
Harper Williams,2,0,2,1,1,4,4,2,0
Luna Ward,3,2,2,0,2,3,2,1,1
Scarlett Patterson,1,2,4,4,1,4,5,4,0
Alexander Barnes,1,1,1,3,3,2,0,3,2
Aurora Allen,0,0,1,2,0,0,5,2,4
Kai Kelly,4,5,4,4,4,3,1,3,4
Maeve Martinez,2,4,3,0,3,2,0,3,0
Madison Anderson,4,2,3,5,3,1,3,0,3
Elizabeth Hughes,0,5,5,2,2,3,1,4,0
Carter Jackson,3,3,2,4,2,5,0,5,5
Ezra Anderson,0,2,1,1,0,4,4,0,1
Cameron Hernandez,2,2,5,1,2,4,4,4,5
Josephine Perry,0,3,3,3,5,0,2,2,3
Anthony Martin,1,2,2,1,4,2,3,4,5
Eleanor Adams,1,1,3,2,0,0,2,3,2
Zoey Sanchez,3,5,1,2,4,4,5,4,1
Emily Walker,0,5,3,3,5,1,2,5,3
Scarlett Ross,1,3,0,4,0,0,1,2,1
Anthony Sanchez,5,5,4,3,2,5,3,2,5
Isabella Wood,4,5,0,0,0,0,2,4,2
Leo Carter,1,0,5,3,0,2,5,5,2
Elizabeth Carter,0,2,3,1,2,4,2,5,4
Natalie Nguyen,1,1,5,3,2,5,3,0,4
Maeve Silva,1,2,4,4,2,4,3,4,3
Hazel Lee,2,0,4,2,3,5,0,3,0
Theodore Clark,3,0,3,4,5,5,0,3,0
Alexander Allen,2,0,5,5,4,5,2,1,3
Lucy Clark,3,4,4,5,0,3,0,3,5
Nora Evans,4,0,2,3,5,0,3,5,1
Zoey Kelly,3,3,1,2,0,3,2,2,5
Caroline Wilson,2,2,4,5,4,0,5,0,0
Mason Cox,3,5,3,5,2,2,0,4,3
Emily Murphy,0,0,4,4,0,4,1,0,0
Noah Patel,5,0,0,1,0,4,5,0,1
Landon Morales,4,2,1,1,5,0,3,1,4
Andrew Baker,0,2,0,0,4,2,0,5,5
Hunter Scott,0,0,1,0,0,0,2,4,2
Sophia Hall,1,5,4,5,2,5,4,4,0
William Nguyen,1,1,1,2,0,3,2,4,2
Amelia White,4,2,0,4,3,1,2,3,3
Mason Robinson,4,0,4,0,5,2,1,5,1
Lucas Brooks,5,0,4,3,2,4,5,1,1
Lily Brown,3,3,1,3,1,1,0,4,0
Benjamin Martinez,1,3,0,1,2,3,3,2,2
Grace Ortiz,4,3,2,2,4,3,2,3,1
Adrian James,1,3,3,0,0,2,2,3,1
William Patel,2,0,0,1,5,3,5,4,5
Carter Patel,4,2,0,0,3,2,0,5,5
Owen Baker,2,2,0,2,2,2,1,1,5
Caroline Fisher,4,4,4,5,2,2,2,0,2
Elizabeth Wright,1,1,5,3,4,2,3,2,5
Charlotte Mitchell,5,3,4,3,5,1,2,2,5
Alexander Rogers,1,4,5,5,4,0,1,1,1
Scarlett Ortiz,5,2,2,0,2,2,0,4,3
Julian Price,1,5,3,0,1,3,1,2,4
Willow Jenkins,1,2,1,3,3,0,4,5,4
Emily Patterson,4,5,0,2,2,0,1,1,4
Mason Powell,3,0,5,2,2,3,0,4,5
Liam Powell,2,2,4,5,0,4,0,3,2
Ezra Hall,5,3,1,1,2,1,4,2,1
Chloe Diaz,4,0,1,5,5,0,0,5,5
Aiden Rodriguez,4,4,3,2,0,0,5,5,2
Ruby Davis,1,0,5,3,1,1,0,1,4
Natalie Jones,4,4,1,2,4,2,4,0,4
Mason Sanchez,5,5,2,0,4,3,4,1,3
Riley Cooper,2,2,5,4,1,0,1,0,4
Aiden Watson,1,3,2,5,5,3,0,3,4
Lucy Williams,3,1,3,2,2,3,3,2,1
Daniel James,2,3,0,3,3,4,4,3,1
Lucy Barnes,4,0,2,5,0,2,2,1,1
Hazel Anderson,0,2,1,3,5,1,2,5,0
Joshua Smith,1,3,0,2,0,4,0,4,3
Sofia Williams,2,4,1,1,1,3,0,2,3
Avery Cruz,5,2,0,3,2,1,3,1,5
Lucas Silva,4,5,0,1,3,3,5,1,1
Owen Scott,0,4,1,0,3,4,5,4,0
Ruby Thompson,3,5,0,4,2,3,5,0,0
Elijah Perry,1,3,3,5,0,2,2,3,0
Jordan Cruz,5,2,2,0,4,1,3,5,2
Victoria Morales,5,2,3,5,1,2,5,4,1
Mia Long,4,0,1,2,2,5,2,3,1
Lucas Ortiz,1,4,3,0,3,1,4,2,5
Lily Harris,4,0,1,1,4,4,1,0,5
Claire Gonzalez,1,1,0,5,4,0,1,2,3
Riley Jenkins,4,2,0,2,0,0,5,1,2
Dominic Nguyen,3,1,0,3,4,1,1,0,1
Caleb Gonzalez,1,1,1,4,2,1,1,4,3
Anthony Perez,0,2,3,5,0,1,5,2,5
Nora Nelson,1,4,4,1,1,2,4,4,1
Elijah Graham,3,1,5,4,1,5,5,4,5
Andrew Simmons,4,2,1,4,0,5,4,4,2
Ruby Evans,3,3,1,0,1,2,0,3,4
Emily Mitchell,3,4,4,2,0,2,2,5,0
William Cook,3,3,4,3,0,5,3,3,1
Zoey Collins,5,5,4,0,3,5,3,4,5
Grayson Allen,4,5,3,4,1,1,5,2,2
Freya Evans,2,3,1,2,3,0,4,5,0
Kennedy Evans,4,2,4,0,0,3,5,1,0
Riley Watson,4,2,5,5,1,2,4,1,5
Iris Ortiz,2,0,0,5,0,2,2,3,2
Camila Thomas,3,0,5,2,5,3,3,4,3
Claire Diaz,4,2,4,3,3,1,5,3,1
David Parker,2,5,5,4,1,2,1,3,0
Thomas Russell,3,5,4,3,0,3,4,5,1
Avery Lewis,4,5,3,2,5,2,4,4,2
David Clark,0,5,5,2,4,2,2,5,2
Caleb Cook,0,0,2,1,2,0,1,5,2
David Scott,5,5,5,1,1,3,4,0,4
Emma Reynolds,5,4,3,0,1,3,3,1,3
Savannah Silva,1,2,2,0,2,4,4,3,0
Avery Wright,5,4,5,4,0,1,0,5,1
Olivia Harris,4,1,4,4,4,3,0,1,0
Theodore Wood,3,2,4,1,2,4,2,2,3
Kai Clark,1,3,5,4,5,2,0,2,3
Harper Sanders,2,3,3,4,1,4,1,3,3
Leo Lee,0,2,5,2,0,3,1,1,5
Grace King,5,5,3,0,0,4,1,1,4
Noah Edwards,5,2,1,0,2,5,4,0,0
Zoey Hall,4,4,3,4,5,2,4,0,4
Henry Wright,5,0,2,4,5,1,3,0,4
Camila Sanders,5,4,4,4,3,3,4,3,3
Andrew Smith,4,0,4,0,3,3,4,0,3
Lily Diaz,1,5,0,2,0,4,0,4,2
Charles Nelson,5,3,3,3,2,2,4,5,5
William Parker,5,2,5,4,5,3,1,2,4
Josephine Foster,0,4,5,5,1,3,1,2,5
Kennedy Gray,3,1,1,5,1,2,2,3,3
Stella Morris,1,2,2,5,4,3,5,1,4
Riley Sanchez,0,4,5,5,0,4,0,3,2
Freya Long,4,4,1,0,4,0,3,4,3
Charles Bennett,0,1,5,3,3,1,1,4,3
Riley Gutierrez,5,4,1,5,4,3,0,4,3
Owen Graham,2,2,5,5,0,4,0,2,1
Logan Jones,5,1,5,2,5,4,5,1,2
Caleb Jordan,4,1,1,1,4,1,5,4,3
Alexander Green,1,4,2,4,0,4,3,5,1
Asher Perry,1,0,0,4,2,2,5,3,0
Nathan Hall,4,4,0,3,4,3,2,4,0
Julian Cooper,1,0,3,3,0,4,0,1,0
Ryan Myers,4,0,1,3,0,4,3,1,1
Owen Reyes,1,0,1,4,1,4,4,0,3
Kai Smith,0,1,1,1,1,1,1,0,0
Victoria Collins,3,0,0,5,1,3,0,4,3
Quinn Henderson,3,0,5,4,4,1,2,3,0
Amelia Brown,2,1,1,4,2,4,5,3,4
Kai Gray,3,5,1,0,4,2,5,0,4
Luna Jordan,0,5,1,2,5,4,5,0,3
Cameron Reyes,1,5,4,5,4,2,1,2,0
Lucas Perez,1,5,5,5,4,5,5,3,3
Isabella Richardson,0,5,2,4,1,5,0,0,0
Avery Thomas,5,0,1,2,2,0,4,2,1
Camila Richardson,4,4,5,5,2,1,4,1,3
Ryan Cox,2,5,0,3,4,0,2,5,0
Andrew Johnson,1,4,1,0,2,5,3,5,3
Emma Hernandez,4,4,0,4,5,4,2,2,1
Abigail Butler,1,1,5,3,3,4,1,1,1
Lily Dubois,3,1,1,5,3,1,5,0,1
Nora Fisher,0,3,1,2,0,2,1,0,0
Joseph Adams,0,5,5,4,3,0,2,2,4
Nathan Parker,3,5,1,2,2,2,5,0,3
Isaac Harris,2,3,5,5,4,2,4,2,3
Scarlett Parker,1,2,3,0,3,5,5,3,2
Benjamin Richardson,0,1,4,1,5,5,2,1,0
Josephine Walker,5,1,3,4,3,1,2,4,0
Lily Ward,2,1,1,2,3,3,4,0,0
Ryan Davis,1,1,5,4,4,4,2,2,1
Dylan Green,2,0,2,1,1,1,0,3,2
Ethan Scott,3,3,5,5,5,4,0,0,2
Quinn Rodriguez,4,3,3,2,1,0,1,4,5
Jordan Henderson,5,4,5,0,1,4,3,1,3
David Garcia,5,2,2,2,1,4,1,4,3
Ivy Gray,0,2,0,1,2,2,5,3,3
Sophia Cook,1,0,0,3,0,0,0,1,2
Caleb Thomas,3,2,0,4,4,0,4,4,5
Christopher Anderson,1,4,3,5,3,2,2,0,4
Abigail Hernandez,2,0,3,1,2,0,1,1,5
Miles Baker,1,2,1,1,5,0,5,5,1
Aurora Thompson,5,2,3,1,4,2,0,1,1
Daniel Kim,4,1,4,5,2,2,3,5,4
Abigail Martin,4,3,1,0,0,2,0,1,0
Lily Graham,2,5,4,1,0,5,1,0,3
Natalie Cox,4,2,5,4,0,5,2,0,4
Jasper Foster,2,0,3,0,5,3,3,1,0
Mia Howard,1,5,0,4,1,2,0,3,4
Julian Moore,0,5,3,4,2,0,0,0,0
Victoria Clark,2,5,4,5,3,3,5,3,4
Ivy Kim,2,5,1,3,5,5,4,1,0
Mason Edwards,0,2,4,1,1,2,3,2,1
Joshua Anderson,3,0,3,5,0,3,3,4,1
Joseph Morales,3,3,4,3,5,1,0,4,4
Hunter Coleman,0,0,0,3,0,3,3,5,2
Elijah Ward,3,4,5,2,0,4,3,5,4
Nora Brown,3,2,1,4,3,3,0,5,4
